"ccode","country","cname","cmark","year","war","warl","onset","pop","lpop","polity2","gdpen","gdptype","gdpenl","lgdpenl1","lpopl1","western","eeurop","lamerica","ssafrica","asia","nafrme","colbrit","colfra","mtnest","lmtnest","elevdiff","Oil","ncontig","ethfrac","ef","plural","second","numlang","relfrac","plurrel","minrelpc","muslim","nwstate","polity2l","instab","anocl","deml","empethfrac","empwarl","emponset","empgdpenl","emplpopl","emplmtnest","empncontig","empolity2l","sdwars","sdonset","colwars","colonset","cowwars","cowonset","cowwarl","sdwarl","colwarl","geogia","sxp","gy1","lngdp_","lnpop","sxp2","frac","ssa","warsa","peace","etdo4590","fuelexp","fuelwdi","gdp","lsxp","exports","fuelgdp"
2,"USA","USA",1,1945,0,0,0,140969,11.8562955856323,10,7.62599992752075,3,7.62599992752075,8.93931865692139,11.8562955856323,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.493672102689743,0,0,6.79717969894409,11.979190826416,3.21157217025757,1,7.68711996078491,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1946,0,0,0,141936,11.8631315231323,10,7.65399980545044,3,7.62599992752075,8.93931865692139,11.8562955856323,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,6.79717969894409,11.979190826416,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1947,0,0,0,142713,11.8685913085938,10,8.02499961853027,3,7.65399980545044,8.94298362731934,11.8631315231323,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.35695007443428,0,0,7.65399980545044,11.8631315231323,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1948,0,0,0,145326,11.8867349624634,10,8.27000045776367,3,8.02499961853027,8.99031734466553,11.8685913085938,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,8.02499961853027,11.8685913085938,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1949,0,0,0,147987,11.9048795700073,10,8.03999996185303,3,8.27000045776367,9.02038955688477,11.8867349624634,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,8.27000045776367,11.8867349624634,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1950,0,0,0,152273,11.9334306716919,10,8.77200031280518,0,8.03999996185303,8.99218463897705,11.9048795700073,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,8.03999996185303,11.9048795700073,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1951,0,0,0,155000,11.9511804580688,10,9.10900020599365,0,8.77200031280518,9.07931995391846,11.9334306716919,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950134038925,0,0,8.77200031280518,11.9334306716919,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1952,0,0,0,157727,11.9686212539673,10,9.07400035858154,0,9.10900020599365,9.11701774597168,11.9511804580688,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950134038925,0,0,9.10900020599365,11.9511804580688,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1953,0,0,0,160475,11.9858932495117,10,9.30000019073486,0,9.07400035858154,9.11316871643066,11.9686212539673,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,9.07400035858154,11.9686212539673,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1954,0,0,0,163202,12.0027437210083,10,9.08899974822998,0,9.30000019073486,9.13776969909668,11.9858932495117,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,9.30000019073486,11.9858932495117,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1955,0,0,0,165929,12.0193157196045,10,9.72299957275391,0,9.08899974822998,9.11482048034668,12.0027437210083,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,9.08899974822998,12.0027437210083,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1956,0,0,0,168882,12.0369558334351,10,9.71199989318848,0,9.72299957275391,9.18224906921387,12.0193157196045,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,9.72299957275391,12.0193157196045,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1957,0,0,0,171835,12.0542898178101,10,9.64299964904785,0,9.71199989318848,9.18111705780029,12.0369558334351,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950134038925,0,0,9.71199989318848,12.0369558334351,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1958,0,0,0,174767,12.0712089538574,10,9.36999988555908,0,9.64299964904785,9.17398738861084,12.0542898178101,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.35695007443428,0,0,9.64299964904785,12.0542898178101,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1959,0,0,0,177720,12.0879650115967,10,9.83899974822998,0,9.36999988555908,9.14526844024658,12.0712089538574,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,9.36999988555908,12.0712089538574,3.21486783027649,1,10,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1960,0,0,0,180673,12.1044445037842,10,9.89500045776367,0,9.83899974822998,9.1941089630127,12.0879650115967,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,9.83899974822998,12.0879650115967,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,0.0130000002682209,NA,9.19978523254395,19.0121879577637,0.000169000006280839,2331,0,0,172,1,4.125,NA,9895,-4.34280586242676,5.1856050491333,0.00213906215503812
2,"USA","USA",0,1961,0,0,0,183687,12.1209888458252,10,9.94600009918213,0,9.89500045776367,9.19978523254395,12.1044445037842,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,9.89500045776367,12.1044445037842,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1962,0,0,0,186537,12.1363849639893,10,10.3579998016357,0,9.94600009918213,9.20492553710938,12.1209888458252,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,9.94600009918213,12.1209888458252,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1963,0,0,0,189244,12.1507921218872,10,10.6420001983643,0,10.3579998016357,9.24551486968994,12.1363849639893,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,10.3579998016357,12.1363849639893,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1964,0,0,0,191889,12.1646718978882,10,11.0719995498657,0,10.6420001983643,9.27256393432617,12.1507921218872,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.35695007443428,0,0,10.6420001983643,12.1507921218872,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1965,0,0,0,194309,12.1772050857544,10,11.6490001678467,0,11.0719995498657,9.31217479705811,12.1646718978882,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.35695007443428,0,0,11.0719995498657,12.1646718978882,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,0.0130000002682209,3.26399993896484,9.36297607421875,19.0849285125732,0.000169000006280839,2331,0,0,232,1,3.50500011444092,NA,11649,-4.34280586242676,5.20369100570679,0.00182389374822378
2,"USA","USA",0,1966,0,0,0,196564,12.1887435913086,10,12.1639995574951,0,11.6490001678467,9.36297607421875,12.1772050857544,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950134038925,0,0,11.649001121521,12.1772050857544,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1967,0,0,0,198717,12.1996374130249,10,12.3179998397827,0,12.1639995574951,9.40623569488525,12.1887435913086,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,12.1639995574951,12.1887435913086,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1968,0,0,0,200706,12.2095966339111,10,12.7229995727539,0,12.3179998397827,9.41881656646729,12.1996374130249,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950134038925,0,0,12.3179998397827,12.1996374130249,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1969,0,0,0,202675,12.2193593978882,10,12.9750003814697,0,12.7229995727539,9.45116710662842,12.2095966339111,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.35695007443428,0,0,12.7229986190796,12.2095966339111,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1970,0,0,0,205052,12.2310190200806,10,12.9630002975464,0,12.9750003814697,9.47077941894531,12.2193593978882,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.35695007443428,0,0,12.9750003814697,12.2193593978882,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,0.0130000002682209,2.13800001144409,9.4698543548584,19.1387748718262,0.000169000006280839,2331,0,0,292,1,3.74399995803833,NA,12963,-4.34280586242676,5.82154989242554,0.00217958819121122
2,"USA","USA",0,1971,0,0,0,207661,12.2436618804932,10,13.2329998016357,0,12.9630002975464,9.4698543548584,12.2310190200806,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,12.9629993438721,12.2310190200806,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1972,0,0,0,209896,12.2543678283691,10,13.7469997406006,0,13.2329998016357,9.49046897888184,12.2436618804932,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950134038925,0,0,13.2329998016357,12.2436618804932,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1973,0,0,0,211909,12.2639122009277,10,14.378999710083,0,13.7469997406006,9.5285758972168,12.2543678283691,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.35695007443428,0,0,13.7469997406006,12.2543678283691,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1974,0,0,0,213854,12.2730484008789,10,14.0780000686646,0,14.378999710083,9.57352447509766,12.2639122009277,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,14.378999710083,12.2639122009277,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1975,0,0,0,215973,12.2829084396362,10,13.6820001602173,0,14.0780000686646,9.5523681640625,12.2730484008789,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,14.0780000686646,12.2730484008789,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,0.0209999997168779,1.08000004291534,9.52383613586426,19.1906642913818,0.000440999981947243,2405,0,0,352,1,4.21199989318848,NA,13682,-3.86323285102844,8.56100940704346,0.00360589707270265
2,"USA","USA",0,1976,0,0,0,218035,12.2924108505249,10,14.2709999084473,0,13.6820001602173,9.52383613586426,12.2829084396362,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,13.681999206543,12.2829084396362,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1977,0,0,0,220239,12.3024682998657,10,14.8319997787476,0,14.2709999084473,9.56598472595215,12.2924108505249,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,14.2710008621216,12.2924108505249,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1978,0,0,0,222585,12.3130645751953,10,15.4399995803833,0,14.8319997787476,9.60454273223877,12.3024682998657,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,14.8319997787476,12.3024682998657,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1979,0,0,0,225055,12.3241004943848,10,15.6370000839233,0,15.4399995803833,9.6447172164917,12.3130645751953,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,15.4399995803833,12.3130645751953,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1980,0,0,0,227757,12.3360347747803,10,15.2950000762939,0,15.6370000839233,9.657395362854,12.3241004943848,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,15.6370010375977,12.3241004943848,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,0.025000000372529,2.22900009155273,9.63528156280518,19.2414512634277,0.000625000044237822,2479,0,0,412,1,3.73600006103516,4,15295,-3.68887948989868,10.0920095443726,0.00403680372983217
2,"USA","USA",0,1981,0,0,0,230138,12.3464345932007,10,15.5019998550415,0,15.2950000762939,9.63528156280518,12.3360347747803,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,15.2950000762939,12.3360347747803,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1982,0,0,0,232520,12.3567314147949,10,14.8970003128052,0,15.5019998550415,9.64872455596924,12.3464345932007,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.35695007443428,0,0,15.5019998550415,12.3464345932007,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1983,0,0,0,234799,12.3664846420288,10,15.289999961853,0,14.8970003128052,9.60891532897949,12.3567314147949,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,14.8970003128052,12.3567314147949,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1984,0,0,0,237001,12.3758192062378,10,16.2549991607666,0,15.289999961853,9.63495445251465,12.3664846420288,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950134038925,0,0,15.289999961853,12.3664846420288,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1985,0,0,0,239279,12.3853855133057,10,16.5699996948242,0,16.2549991607666,9.6961555480957,12.3758192062378,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,16.2549991607666,12.3758192062378,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,0.0130000002682209,1.60099995136261,9.7153491973877,19.2874622344971,0.000169000006280839,2479,0,0,472,1,4.85400009155273,5,16570,-4.34280586242676,7.26005411148071,0.003630026942119
2,"USA","USA",0,1986,0,0,0,241625,12.3951425552368,10,16.8479995727539,0,16.5699996948242,9.7153491973877,12.3853855133057,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.35695007443428,0,0,16.5699996948242,12.3853855133057,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1987,0,0,0,243942,12.4046859741211,10,17.1860008239746,0,16.8479995727539,9.73198699951172,12.3951425552368,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.35695007443428,0,0,16.8479995727539,12.3951425552368,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1988,0,0,0,246307,12.4143342971802,10,17.7099990844727,0,17.1860008239746,9.75185012817383,12.4046859741211,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950134038925,0,0,17.1860008239746,12.4046859741211,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1989,0,0,0,248231,12.4221153259277,10,18.0949993133545,0,17.7099990844727,9.78188514709473,12.4143342971802,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950134038925,0,0,17.7099990844727,12.4143342971802,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1990,0,0,0,250372,12.430703163147,10,18.0540008544922,0,18.0949993133545,9.80339050292969,12.4221153259277,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950134038925,0,0,18.0949993133545,12.4221153259277,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,0.0149999996647239,1.7150000333786,9.80112266540527,19.3345603942871,0.000224999996135011,2479,0,0,532,1,3.22300004959106,3,18054,-4.19970512390137,9.68908596038818,0.00290672574192286
2,"USA","USA",0,1991,0,0,0,252688,12.4399108886719,10,17.5939998626709,0,18.0540008544922,9.80112266540527,12.430703163147,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,18.0540008544922,12.430703163147,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"USA","USA",0,1992,0,0,0,255000,12.4490184783936,10,17.9449996948242,0,17.5939998626709,9.77531337738037,12.4399108886719,1,0,0,0,0,0,1,0,23.9000015258789,3.21486783027649,6280,0,1,0.356950104236603,0.490957021713257,0.690999984741211,0.125,3,0.595999956130981,56,28,1.89999997615814,0,10,0,0,1,0.356950104236603,0,0,17.5939998626709,12.4399108886719,3.21486783027649,1,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
